"TIME","GEO","WORKTIME","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2016","Euro area (19 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","21.6",""
"2016","Euro area (19 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","21.2",""
"2016","Euro area (18 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","21.7",""
"2016","Euro area (18 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","21.3",""
"2016","Euro area (17 countries)","Part-time","From 15 to 64 years","Percentage of total employment","Total","21.8",""
"2016","Euro area (17 countries)","Part-time","From 20 to 64 years","Percentage of total employment","Total","21.4",""
"2016","Belgium","Part-time","From 15 to 64 years","Percentage of total employment","Total","24.7",""
"2016","Belgium","Part-time","From 20 to 64 years","Percentage of total employment","Total","24.4",""
"2016","Bulgaria","Part-time","From 15 to 64 years","Percentage of total employment","Total","2.0",""
"2016","Bulgaria","Part-time","From 20 to 64 years","Percentage of total employment","Total","1.9",""
"2016","Czech Republic","Part-time","From 15 to 64 years","Percentage of total employment","Total","5.7",""
"2016","Czech Republic","Part-time","From 20 to 64 years","Percentage of total employment","Total","5.6",""
"2016","Denmark","Part-time","From 15 to 64 years","Percentage of total employment","Total","26.4","b"
"2016","Denmark","Part-time","From 20 to 64 years","Percentage of total employment","Total","22.3","b"
"2016","Germany (until 1990 former territory of the FRG)","Part-time","From 15 to 64 years","Percentage of total employment","Total","26.7",""
"2016","Germany (until 1990 former territory of the FRG)","Part-time","From 20 to 64 years","Percentage of total employment","Total","26.8",""
"2016","Estonia","Part-time","From 15 to 64 years","Percentage of total employment","Total","9.9",""
"2016","Estonia","Part-time","From 20 to 64 years","Percentage of total employment","Total","9.5",""
"2016","Ireland","Part-time","From 15 to 64 years","Percentage of total employment","Total","21.9",""
"2016","Ireland","Part-time","From 20 to 64 years","Percentage of total employment","Total","20.9",""
"2016","Greece","Part-time","From 15 to 64 years","Percentage of total employment","Total","9.8",""
"2016","Greece","Part-time","From 20 to 64 years","Percentage of total employment","Total","9.7",""
"2016","Spain","Part-time","From 15 to 64 years","Percentage of total employment","Total","15.1",""
"2016","Spain","Part-time","From 20 to 64 years","Percentage of total employment","Total","14.9",""
"2016","France","Part-time","From 15 to 64 years","Percentage of total employment","Total","18.3",""
"2016","France","Part-time","From 20 to 64 years","Percentage of total employment","Total","18.1",""
"2016","France (metropolitan)","Part-time","From 15 to 64 years","Percentage of total employment","Total","18.2",""
"2016","France (metropolitan)","Part-time","From 20 to 64 years","Percentage of total employment","Total","18.1",""
"2016","Croatia","Part-time","From 15 to 64 years","Percentage of total employment","Total","5.6",""
"2016","Croatia","Part-time","From 20 to 64 years","Percentage of total employment","Total","5.6",""
"2016","Italy","Part-time","From 15 to 64 years","Percentage of total employment","Total","18.5",""
"2016","Italy","Part-time","From 20 to 64 years","Percentage of total employment","Total","18.5",""
"2016","Cyprus","Part-time","From 15 to 64 years","Percentage of total employment","Total","13.4",""
"2016","Cyprus","Part-time","From 20 to 64 years","Percentage of total employment","Total","13.3",""
"2016","Latvia","Part-time","From 15 to 64 years","Percentage of total employment","Total","8.5",""
"2016","Latvia","Part-time","From 20 to 64 years","Percentage of total employment","Total","8.3",""
"2016","Lithuania","Part-time","From 15 to 64 years","Percentage of total employment","Total","7.1",""
"2016","Lithuania","Part-time","From 20 to 64 years","Percentage of total employment","Total","7.1",""
"2016","Luxembourg","Part-time","From 15 to 64 years","Percentage of total employment","Total","19.2",""
"2016","Luxembourg","Part-time","From 20 to 64 years","Percentage of total employment","Total","18.9",""
"2016","Hungary","Part-time","From 15 to 64 years","Percentage of total employment","Total","4.8",""
"2016","Hungary","Part-time","From 20 to 64 years","Percentage of total employment","Total","4.7",""
"2016","Malta","Part-time","From 15 to 64 years","Percentage of total employment","Total","14.0",""
"2016","Malta","Part-time","From 20 to 64 years","Percentage of total employment","Total","13.0",""
"2016","Netherlands","Part-time","From 15 to 64 years","Percentage of total employment","Total","49.7",""
"2016","Netherlands","Part-time","From 20 to 64 years","Percentage of total employment","Total","46.6",""
"2016","Austria","Part-time","From 15 to 64 years","Percentage of total employment","Total","27.8",""
"2016","Austria","Part-time","From 20 to 64 years","Percentage of total employment","Total","28.2",""
"2016","Poland","Part-time","From 15 to 64 years","Percentage of total employment","Total","6.4",""
"2016","Poland","Part-time","From 20 to 64 years","Percentage of total employment","Total","6.2",""
"2016","Portugal","Part-time","From 15 to 64 years","Percentage of total employment","Total","9.5",""
"2016","Portugal","Part-time","From 20 to 64 years","Percentage of total employment","Total","9.2",""
"2016","Romania","Part-time","From 15 to 64 years","Percentage of total employment","Total","7.4",""
"2016","Romania","Part-time","From 20 to 64 years","Percentage of total employment","Total","7.2",""
"2016","Slovenia","Part-time","From 15 to 64 years","Percentage of total employment","Total","9.3",""
"2016","Slovenia","Part-time","From 20 to 64 years","Percentage of total employment","Total","8.9",""
"2016","Slovakia","Part-time","From 15 to 64 years","Percentage of total employment","Total","5.8",""
"2016","Slovakia","Part-time","From 20 to 64 years","Percentage of total employment","Total","5.7",""
"2016","Finland","Part-time","From 15 to 64 years","Percentage of total employment","Total","14.9",""
"2016","Finland","Part-time","From 20 to 64 years","Percentage of total employment","Total","13.4",""
"2016","Sweden","Part-time","From 15 to 64 years","Percentage of total employment","Total","23.9",""
"2016","Sweden","Part-time","From 20 to 64 years","Percentage of total employment","Total","22.6",""
"2016","United Kingdom","Part-time","From 15 to 64 years","Percentage of total employment","Total","25.2",""
"2016","United Kingdom","Part-time","From 20 to 64 years","Percentage of total employment","Total","23.7",""
"2016","Iceland","Part-time","From 15 to 64 years","Percentage of total employment","Total","24.0",""
"2016","Iceland","Part-time","From 20 to 64 years","Percentage of total employment","Total","21.1",""
"2016","Norway","Part-time","From 15 to 64 years","Percentage of total employment","Total","26.0",""
"2016","Norway","Part-time","From 20 to 64 years","Percentage of total employment","Total","23.8",""
"2016","Switzerland","Part-time","From 15 to 64 years","Percentage of total employment","Total","36.9",""
"2016","Switzerland","Part-time","From 20 to 64 years","Percentage of total employment","Total","38.0",""
"2016","Former Yugoslav Republic of Macedonia, the","Part-time","From 15 to 64 years","Percentage of total employment","Total","4.7",""
"2016","Former Yugoslav Republic of Macedonia, the","Part-time","From 20 to 64 years","Percentage of total employment","Total","4.4",""
"2016","Turkey","Part-time","From 15 to 64 years","Percentage of total employment","Total","9.9",""
"2016","Turkey","Part-time","From 20 to 64 years","Percentage of total employment","Total","8.9",""
